-2.119220972061157227e+00,-5.561231374740600586e-01,-7.249397039413452148e-01,-5.298352241516113281e-01,9.040202945470809937e-02,-1.418818235397338867e+00,-4.157178401947021484e-01,-1.116139888763427734e+00,8.531096577644348145e-01,-1.174797177314758301e+00,-1.995955556631088257e-01,3.866624236106872559e-01,-1.909386277198791504e+00,-9.743298888206481934e-01,-9.829105436801910400e-02,1.070234537124633789e+00,-1.110531687736511230e+00,-9.628899693489074707e-01,2.480304092168807983e-01,-1.323813915252685547e+00,7.530878484249114990e-02,4.016846120357513428e-01,7.366942763328552246e-01,-3.405377566814422607e-01,5.467351526021957397e-02,-1.765105426311492920e-01,-2.306609869003295898e+00,2.550069689750671387e-01,-5.728256106376647949e-01,7.274917960166931152e-01,-1.165061816573143005e-01,-1.866205334663391113e+00,-6.326778531074523926e-01,-1.129091143608093262e+00,3.717789053916931152e-01,2.910947322845458984e+00,1.178992033004760742e+00,-7.098031044006347656e-01,-2.237293422222137451e-01,-1.309938311576843262e+00,-5.560699105262756348e-01,4.039078056812286377e-01,-3.504732847213745117e-01,-1.500787615776062012e+00,1.830917239189147949e+00,-1.681348919868469238e+00,1.938454210758209229e-01,4.932708144187927246e-01,8.279593586921691895e-01,-3.116213083267211914e-01,4.384348690509796143e-01,4.602027535438537598e-01,2.069410562515258789e+00,5.472572445869445801e-01,-8.078528046607971191e-01,-9.964870810508728027e-01,-7.161621451377868652e-01,2.201504260301589966e-01
1.368256926536560059e+00,2.910450398921966553e-01,-6.178415417671203613e-01,-2.047716140747070312e+00,7.211379408836364746e-01,-7.026992440223693848e-01,-2.845718860626220703e-01,-5.139533281326293945e-01,-5.074030160903930664e-01,1.001239895820617676e+00,-8.341468572616577148e-01,8.244762420654296875e-01,-8.836470246315002441e-01,-1.272426545619964600e-01,1.201281547546386719e+00,5.696583390235900879e-01,-2.699205875396728516e-01,-1.350810170173645020e+00,-9.846457242965698242e-01,-1.200268119573593140e-01,-1.518286228179931641e+00,1.043643832206726074e+00,1.989241600036621094e+00,8.116386532783508301e-01,-7.588740438222885132e-02,-1.023896574974060059e+00,3.848117589950561523e-01,1.055202364921569824e+00,-2.759762704372406006e-01,1.413081288337707520e+00,-3.973906040191650391e-01,2.201808393001556396e-01,-1.358352065086364746e+00,-1.110296398401260376e-01,9.961938261985778809e-01,-1.000157713890075684e+00,1.338070869445800781e+00,7.986097931861877441e-01,7.876652479171752930e-01,-4.381317496299743652e-01,1.673123002052307129e+00,3.503914773464202881e-01,1.576535820960998535e+00,1.488590687513351440e-01,5.403403639793395996e-01,5.615760684013366699e-01,2.540073633193969727e+00,2.123009681701660156e+00,-9.256448149681091309e-01,-1.173762083053588867e+00,1.090759396553039551e+00,-7.973465919494628906e-01,1.070343889296054840e-02,8.684770464897155762e-01,-3.795568943023681641e-01,3.228088915348052979e-01,1.904665589332580566e+00,-8.101763129234313965e-01
8.254460692405700684e-01,1.894101738929748535e+00,2.769680976867675781e+00,2.179803848266601562e+00,-3.461642861366271973e-01,4.514113366603851318e-01,7.840170860290527344e-01,-1.902964860200881958e-01,1.326427340507507324e+00,8.762076497077941895e-01,1.284484863281250000e-01,1.946325063705444336e+00,-9.100577235221862793e-01,-4.980482757091522217e-01,4.198048412799835205e-01,-1.110665082931518555e+00,1.405214190483093262e+00,-6.724348068237304688e-01,-1.669966280460357666e-01,3.480411469936370850e-01,-9.804245233535766602e-01,-6.955372095108032227e-01,6.068246960639953613e-01,-4.177670776844024658e-01,-2.432857036590576172e+00,2.158690929412841797e+00,-3.763644099235534668e-01,4.962588846683502197e-01,2.279931008815765381e-01,-6.341094970703125000e-01,1.368670463562011719e+00,-3.537530303001403809e-01,1.068555474281311035e+00,5.947634577751159668e-01,9.926627874374389648e-01,-1.017895579338073730e+00,-1.064637660980224609e+00,8.880401030182838440e-03,-1.482407927513122559e+00,2.396358251571655273e-01,2.164957046508789062e+00,1.937439888715744019e-01,-1.428152680397033691e+00,1.381077766418457031e-01,3.706873655319213867e-01,1.509049534797668457e+00,-9.560092091560363770e-01,9.045289158821105957e-01,1.857833385467529297e+00,3.267937004566192627e-01,-1.709378838539123535e+00,-2.893680632114410400e-01,-1.049658060073852539e+00,-1.078658699989318848e+00,2.671222388744354248e-01,1.177799701690673828e+00,2.605798244476318359e-01,7.910724282264709473e-01
8.679371327161788940e-02,-3.328367471694946289e-01,-1.382276773452758789e+00,5.111540853977203369e-02,-6.725721359252929688e-01,5.403707027435302734e-01,-6.385653018951416016e-01,1.193889021873474121e+00,1.311833739280700684e+00,2.697843313217163086e-01,-1.035503983497619629e+00,-1.310900807380676270e+00,-9.879182577133178711e-01,-3.954260945320129395e-01,1.502635627985000610e-01,-2.294395565986633301e-01,4.694467186927795410e-01,-2.158396959304809570e+00,-1.705453038215637207e+00,-8.445234298706054688e-01,-5.588224530220031738e-01,-4.497799873352050781e-01,7.432355284690856934e-01,2.974553585052490234e+00,-3.771872818470001221e-01,1.179604530334472656e+00,1.934421896934509277e+00,-6.898735165596008301e-01,-1.838538050651550293e+00,1.192000031471252441e+00,-3.263505697250366211e-01,1.598701328039169312e-01,-1.600614666938781738e+00,3.378754556179046631e-01,-1.080954670906066895e+00,-5.455625653266906738e-01,-2.997660934925079346e-01,4.440695047378540039e-01,8.591324090957641602e-01,-7.093299627304077148e-01,-5.394976735115051270e-01,-1.486355900764465332e+00,-2.088829040527343750e+00,1.485400795936584473e-01,1.936841845512390137e+00,1.542917937040328979e-01,-1.123397588729858398e+00,8.333743214607238770e-01,-3.233921229839324951e-01,1.483950853347778320e+00,-1.145186066627502441e+00,-1.023514986038208008e+00,-1.083429098129272461e+00,5.345045924186706543e-01,1.093162149190902710e-01,-8.638900518417358398e-01,-3.070756494998931885e-01,1.506434679031372070e+00
6.904047727584838867e-01,-6.581053137779235840e-01,1.063352823257446289e+00,-4.220987558364868164e-01,-1.020199537277221680e+00,-7.771047949790954590e-01,-8.566042184829711914e-01,5.396269559860229492e-01,6.684712767601013184e-01,2.146338939666748047e+00,-1.546425104141235352e+00,-1.240700483322143555e+00,6.754297018051147461e-01,-2.244510203599929810e-01,-7.190571427345275879e-01,4.369645714759826660e-01,-6.279934048652648926e-01,-6.364973187446594238e-01,-3.442431613802909851e-02,2.996091842651367188e-01,1.422839164733886719e-01,-1.949110329151153564e-01,-3.476594984531402588e-01,-2.654446661472320557e-01,1.017144083976745605e+00,1.256484538316726685e-01,2.514668405055999756e-01,9.585744738578796387e-01,-7.458879351615905762e-01,6.786877512931823730e-01,1.004951715469360352e+00,-3.500323891639709473e-01,-8.708419799804687500e-01,8.000953197479248047e-01,-1.185448169708251953e-01,-1.826505184173583984e+00,1.114222526550292969e+00,-1.083251357078552246e+00,-1.300125002861022949e+00,-2.143107652664184570e+00,2.484754426404833794e-03,1.505896896123886108e-01,5.792904496192932129e-01,1.250753879547119141e+00,4.476085901260375977e-01,2.942427694797515869e-01,-5.472697019577026367e-01,1.837954401969909668e+00,-1.068662762641906738e+00,-3.254061639308929443e-01,-4.306201636791229248e-01,-6.657003760337829590e-01,-9.397645592689514160e-01,-5.322137475013732910e-01,-6.166302561759948730e-01,1.349390029907226562e+00,1.303793907165527344e+00,-4.419850409030914307e-01
-7.112159729003906250e-01,8.669542074203491211e-01,-2.046927928924560547e+00,4.875518679618835449e-01,8.627989888191223145e-01,-9.691371023654937744e-02,-1.671460151672363281e+00,7.510808110237121582e-01,5.264039635658264160e-01,-2.768243551254272461e-01,-9.092074632644653320e-02,-1.232829570770263672e+00,6.606423854827880859e-01,2.067434310913085938e+00,7.419560551643371582e-01,-4.684139490127563477e-01,1.346338272094726562e+00,-1.633161067962646484e+00,1.030048251152038574e+00,-1.515477180480957031e+00,-2.128439188003540039e+00,-1.488563299179077148e+00,-2.483277209103107452e-02,9.584896564483642578e-01,-7.794129848480224609e-01,-2.080910444259643555e+00,-1.837550997734069824e+00,7.055674493312835693e-02,-5.359275341033935547e-01,-8.987869024276733398e-01,-1.545845866203308105e+00,-6.056481003761291504e-01,-1.395066618919372559e+00,2.886967360973358154e-01,-6.322085857391357422e-01,-1.465848922729492188e+00,1.881661534309387207e+00,-3.914059400558471680e-01,5.072634816169738770e-01,-3.114809095859527588e-01,-5.221579670906066895e-01,1.000090241432189941e+00,1.736103594303131104e-01,-2.470462769269943237e-01,9.414233267307281494e-02,1.120556712150573730e+00,-1.470368504524230957e+00,-9.646201133728027344e-01,-9.454770684242248535e-01,1.037215709686279297e+00,-2.420523315668106079e-01,-1.026768684387207031e+00,-1.844316720962524414e-01,-4.119497537612915039e-01,-1.240829348564147949e+00,-4.859515726566314697e-01,-7.266036272048950195e-01,-1.271401286125183105e+00
-3.444625437259674072e-01,9.561038017272949219e-01,-1.100491285324096680e-01,6.700096726417541504e-01,6.986247897148132324e-01,1.329211473464965820e+00,1.113176345825195312e+00,-5.151213407516479492e-01,3.556933999061584473e-01,-1.446983218193054199e-01,5.093955993652343750e-01,-8.596298098564147949e-01,5.466731786727905273e-01,-1.517071127891540527e-01,8.143214583396911621e-01,7.364200353622436523e-01,-1.688614368438720703e+00,-5.493269562721252441e-01,3.621624112129211426e-01,6.012502908706665039e-01,-7.852489948272705078e-01,1.325773239135742188e+00,-5.235432386398315430e-01,1.360522747039794922e+00,1.934733390808105469e-01,1.294901490211486816e+00,-1.254818290472030640e-01,-4.223196506500244141e-01,-1.094409465789794922e+00,-2.704218387603759766e+00,1.728404499590396881e-02,-4.264999330043792725e-01,-4.122337698936462402e-01,7.038800120353698730e-01,-4.973387420177459717e-01,-1.215599775314331055e+00,-2.142456054687500000e+00,-5.924472212791442871e-01,4.309433512389659882e-03,-6.602249145507812500e-01,-1.606296896934509277e-01,2.207331210374832153e-01,-4.487485885620117188e-01,-5.241495370864868164e-01,8.145558834075927734e-01,-2.299150526523590088e-01,-1.151969194412231445e+00,-1.157111644744873047e+00,6.065260767936706543e-01,-8.838639855384826660e-01,3.398043811321258545e-01,-3.697213828563690186e-01,2.680288553237915039e-01,-4.953120350837707520e-01,-6.046120524406433105e-01,-5.125606656074523926e-01,8.142282813787460327e-02,6.661654263734817505e-02
-1.173198103904724121e+00,9.675409197807312012e-01,-4.666420221328735352e-01,-7.699521183967590332e-01,-9.745831489562988281e-01,-5.089532136917114258e-01,-4.895541667938232422e-01,9.220025539398193359e-01,9.602417945861816406e-01,-1.821341395378112793e+00,1.014136910438537598e+00,3.128502666950225830e-01,-8.065849542617797852e-01,-7.440987825393676758e-01,-1.096011042594909668e+00,2.089416384696960449e-01,-3.620522916316986084e-01,-6.905622482299804688e-01,-7.586500644683837891e-01,-2.647430002689361572e-01,-1.316246271133422852e+00,3.598555922508239746e-01,-1.636421203613281250e+00,5.767701268196105957e-01,5.119136571884155273e-01,3.461045026779174805e+00,6.144409179687500000e-01,4.247721433639526367e-01,4.870575964450836182e-01,-8.255807161331176758e-01,-4.427957534790039062e-01,-3.513825237751007080e-01,-1.205356597900390625e+00,-6.763019561767578125e-01,-3.803874850273132324e-01,9.704247713088989258e-01,-5.010396242141723633e-01,-1.608148813247680664e+00,-9.891374111175537109e-01,-1.560027718544006348e+00,-7.625732570886611938e-02,-1.254437685012817383e+00,-8.178242444992065430e-01,-9.176439046859741211e-01,1.201110243797302246e+00,-9.447295069694519043e-01,4.013980031013488770e-01,1.308589339256286621e+00,-1.995522022247314453e+00,-2.975405938923358917e-02,7.396873235702514648e-01,-9.023237824440002441e-01,-2.271191328763961792e-01,-2.586746215820312500e-01,2.806363701820373535e-01,4.292393922805786133e-01,5.533233284950256348e-01,-1.949882149696350098e+00
-1.580243706703186035e+00,-1.777959585189819336e+00,-3.314237594604492188e-01,-2.649403214454650879e-01,-3.865018784999847412e-01,1.588593244552612305e+00,6.767120361328125000e-01,-1.645372152328491211e+00,2.593165934085845947e-01,-1.679439902305603027e+00,2.977398633956909180e-01,5.229579806327819824e-01,9.506150484085083008e-01,1.096290230751037598e+00,-1.998786777257919312e-01,6.930159926414489746e-01,5.951560735702514648e-01,-1.082694604992866516e-01,-3.533589467406272888e-02,2.373008280992507935e-01,-1.441253185272216797e+00,6.068716049194335938e-01,5.590035021305084229e-02,3.531513810157775879e-01,3.317811191082000732e-01,2.732661068439483643e-01,-9.975027292966842651e-02,9.318889379501342773e-01,1.053104162216186523e+00,7.831310033798217773e-01,7.921072840690612793e-01,-5.006234049797058105e-01,9.890781044960021973e-01,-1.623082995414733887e+00,-9.598846435546875000e-01,-1.759252429008483887e+00,1.600293666124343872e-01,1.590367317199707031e+00,-1.686017751693725586e+00,-2.013706713914871216e-01,-2.228768348693847656e+00,1.083609580993652344e+00,5.998317003250122070e-01,2.565341591835021973e-01,-1.288842439651489258e+00,-2.575676739215850830e-01,5.195865631103515625e-01,-1.001147389411926270e+00,5.629318356513977051e-01,-3.576960563659667969e-01,1.231995701789855957e+00,-1.205774068832397461e+00,7.602874636650085449e-01,-2.694903850555419922e+00,5.368565320968627930e-01,1.904196143150329590e-01,-1.953324198722839355e+00,4.633454978466033936e-01
-2.574232101440429688e+00,9.346037507057189941e-01,-1.520816683769226074e+00,-6.296147406101226807e-02,-2.817789018154144287e-01,-1.283542871475219727e+00,2.595241069793701172e-01,6.691867709159851074e-01,1.910251379013061523e-01,-1.854212880134582520e-01,5.918988585472106934e-01,1.035530492663383484e-01,9.945927858352661133e-01,-1.212456345558166504e+00,9.512207657098770142e-02,3.828615844249725342e-01,4.220798313617706299e-01,-9.703320264816284180e-01,1.547468006610870361e-01,1.751403361558914185e-01,1.990495562553405762e+00,-4.782982766628265381e-01,4.925579130649566650e-01,-8.417727947235107422e-01,1.582940816879272461e+00,8.585690259933471680e-01,-1.854097843170166016e+00,-9.136754870414733887e-01,-1.022634029388427734e+00,-6.041457653045654297e-01,-2.136166989803314209e-01,4.390822649002075195e-01,-1.493604779243469238e+00,-8.038005232810974121e-01,1.828009605407714844e+00,2.570196092128753662e-01,1.520816564559936523e+00,3.632178157567977905e-02,3.262540698051452637e-01,-1.574554204940795898e+00,-2.873261868953704834e-01,1.411911725997924805e+00,-1.279191136360168457e+00,9.313017129898071289e-01,-1.382571578025817871e+00,1.160560250282287598e+00,-8.857689499855041504e-01,3.562925755977630615e-01,-4.393805265426635742e-01,5.242548584938049316e-01,-5.991230607032775879e-01,7.047312259674072266e-01,-1.102164506912231445e+00,-4.587657451629638672e-01,-2.745926618576049805e+00,1.348842382431030273e+00,1.250196695327758789e+00,-6.241123676300048828e-01
